Date UTC,bms-Jaguar 1  Unit 21B8  bms_1-MaxCellV (max),bms-Jaguar 1  Unit 21B8  bms_2-MaxCellV (max),bms-Jaguar 1  Unit 21B8  bms_2-SysCurrent (max),pcs-Jaguar 1  Unit 21B8  pcs_1-DCkW (max),pcs-Jaguar 1  Unit 21B8  pcs_1-kW (max),unit-Jaguar 1  Unit 21B8-Pset (max),unit-Jaguar 1  Unit 21B8-BMS_MinP_Bus1 (max),unit-Jaguar 1  Unit 21B8-BMS_MinP_Bus2 (max),unit-Jaguar 1  Unit 21B8-AllowedMinP (max),bms-Jaguar 1  Unit 21B8  bms_2-ChaCurrLimit (max),pcs_module-Jaguar 1  Unit 21B8  pcs_1_module_1-P (max),pcs_module-Jaguar 1  Unit 21B8  pcs_1_module_2-P (max),pcs_module-Jaguar 1  Unit 21B8  pcs_1_module_3-P (max),pcs_module-Jaguar 1  Unit 21B8  pcs_1_module_4-P (max)
2025-08-26T16:13:00.000+00:00,3.298,3.083,14.4,17,-2,0,-2090,-2090,-631.2,2090,0,0,4.8,5
2025-08-26T16:14:00.000+00:00,3.298,3.083,14.3,19,-2,0,-2090,-2090,-631.2,2090,0,0,4,5.1
2025-08-26T16:15:00.000+00:00,3.298,3.083,14.1,19,-3,0,-2090,-2090,-631.2,2090,0,0,4.8,3.8
2025-08-26T16:16:00.000+00:00,3.298,3.082,14.2,19,-2,0,-2090,-2090,-631.2,2090,0,0,4,4.5
2025-08-26T16:17:00.000+00:00,3.298,3.081,14.1,15,-2,0,-2090,-2090,-631.2,2090,0,0,5.1,3.9
2025-08-26T16:18:00.000+00:00,3.298,3.081,14.3,15,-3,0,-2090,-2090,-631.2,2090,0,0,4.5,4.4
2025-08-26T16:19:00.000+00:00,3.298,3.081,14.1,17,-3,0,-2090,-2090,-631.2,2090,0,0,4.5,4.3
2025-08-26T16:20:00.000+00:00,3.298,3.08,14.3,15,-2,0,-2090,-2090,-631.2,2090,0,0,4.1,5.3
2025-08-26T16:21:00.000+00:00,3.298,3.08,14.2,19,-2,0,-2090,-2090,-631.2,2090,0,0,4.2,4.9
2025-08-26T16:22:00.000+00:00,3.298,3.079,14.1,17,-2,0,-2090,-2090,-631.2,2090,0,0,5.1,4.8
2025-08-26T16:23:00.000+00:00,3.298,3.079,14,15,-2,0,-2090,-2090,-631.2,2090,0,0,4.1,4
2025-08-26T16:24:00.000+00:00,3.298,3.079,14.1,21,-2,0,-2090,-2090,-631.2,2090,0,0,4.4,4.8
2025-08-26T16:25:00.000+00:00,3.298,3.078,14.1,17,-2,0,-2090,-2090,-631.2,2090,0,0,4.6,4.4
2025-08-26T16:26:00.000+00:00,3.298,3.078,14.4,15,-2,0,-2090,-2090,-631.2,2090,0,0,4.8,4.9
2025-08-26T16:27:00.000+00:00,3.298,3.077,14.3,17,-2,0,-2090,-2090,-631.2,2090,0,0,4.7,4.7
2025-08-26T16:28:00.000+00:00,3.298,3.077,14,15,-2,0,-2090,-2090,-631.2,2090,0,0,5.2,4.2
2025-08-26T16:29:00.000+00:00,3.298,3.077,14.1,17,-3,0,-2090,-2090,-631.2,2090,0,0,5,4.2
2025-08-26T16:30:00.000+00:00,3.298,3.076,14.2,17,-2,0,-2090,-2090,-631.2,2090,0,0,4.1,4.2
2025-08-26T16:31:00.000+00:00,3.298,3.076,14.2,17,-2,0,-2090,-2090,-631.2,2090,0,0,4.8,4.9
2025-08-26T16:32:00.000+00:00,3.298,3.075,14.4,19,-3,0,-2090,-2090,-631.2,2090,0,0,4.9,4.3
2025-08-26T16:33:00.000+00:00,3.298,3.075,14,17,-2,0,-2090,-2090,-631.2,2090,0,0,3.9,4.4
2025-08-26T16:34:00.000+00:00,3.298,3.075,14.2,19,-2,0,-2090,-2090,-631.2,2090,0,0,4.6,4
2025-08-26T16:35:00.000+00:00,3.298,3.074,14.2,19,-2,0,-2090,-2090,-631.2,2090,0,0,4.5,4.5
2025-08-26T16:36:00.000+00:00,3.298,3.074,14.4,15,-2,0,-2090,-2090,-631.2,2090,0,0,4.4,4.9
2025-08-26T16:37:00.000+00:00,3.298,3.074,14.1,19,-2,0,-2090,-2090,-631.2,2090,0,0,4.9,5.5
2025-08-26T16:38:00.000+00:00,3.298,3.073,14.2,17,-2,0,-2090,-2090,-631.2,2090,0,0,4.3,4.6
2025-08-26T16:39:00.000+00:00,3.298,3.073,14.2,15,-2,0,-2090,-2090,-631.2,2090,0,0,4.4,4.7
2025-08-26T16:40:00.000+00:00,3.298,3.073,14.2,17,-3,0,-2090,-2090,-631.2,2090,0,0,4,4
2025-08-26T16:41:00.000+00:00,3.298,3.072,14.2,19,-2,0,-2090,-2090,-631.2,2090,0,0,5.3,4
2025-08-26T16:42:00.000+00:00,3.298,3.072,14.1,17,-1,0,-2090,-2090,-631.2,2090,0,0,4.3,4.1
2025-08-26T16:43:00.000+00:00,3.298,3.071,14.2,19,-1,0,-2090,-2090,-631.2,2090,0,0,5,4
2025-08-26T16:44:00.000+00:00,3.298,3.071,14.3,15,-2,0,-2090,-2090,-631.2,2090,0,0,4.5,4.8
2025-08-26T16:45:00.000+00:00,3.298,3.07,14.1,15,-3,0,-2090,-2090,-631.2,2090,0,0,4.4,5.4
2025-08-26T16:46:00.000+00:00,3.298,3.07,14.1,15,-2,0,-2090,-2090,-631.2,2090,0,0,4.9,4.9
2025-08-26T16:47:00.000+00:00,3.298,3.07,14,13,-2,0,-2090,-2090,-631.2,2090,0,0,4.7,4.7
2025-08-26T16:48:00.000+00:00,3.298,3.069,14.2,19,-2,0,-2090,-2090,-631.2,2090,0,0,4.5,4
2025-08-26T16:49:00.000+00:00,3.298,3.069,14.2,19,-2,0,-2090,-2090,-631.2,2090,0,0,4.2,4.8
2025-08-26T16:50:00.000+00:00,3.298,3.068,14.2,19,-2,0,-2090,-2090,-631.2,2090,0,0,4.7,4
2025-08-26T16:51:00.000+00:00,3.298,3.068,14.2,15,-2,0,-2090,-2090,-631.2,2090,0,0,4.4,4.1
2025-08-26T16:52:00.000+00:00,3.298,3.067,14.3,15,-2,0,-2090,-2090,-631.2,2090,0,0,4.2,4.5
2025-08-26T16:53:00.000+00:00,3.298,3.067,14.1,17,-3,0,-2090,-2090,-631.2,2090,0,0,4.2,4.6
2025-08-26T16:54:00.000+00:00,3.298,3.067,14.2,15,-2,0,-2090,-2090,-631.2,2090,0,0,4.5,5.3
2025-08-26T16:55:00.000+00:00,3.298,3.066,14.1,15,-3,0,-2090,-2090,-631.2,2090,0,0,5.7,4.6
2025-08-26T16:56:00.000+00:00,3.298,3.066,14.3,19,-2,0,-2090,-2090,-631.2,2090,0,0,4.6,4.2
2025-08-26T16:57:00.000+00:00,3.298,3.065,14.2,15,-2,0,-2090,-2090,-631.2,2090,0,0,4.8,4.4
2025-08-26T16:58:00.000+00:00,3.298,3.065,14.1,15,-2,0,-2090,-2090,-631.2,2090,0,0,5.2,4.4
2025-08-26T16:59:00.000+00:00,3.298,3.064,14.4,17,-2,0,-2090,-2090,-631.2,2090,0,0,4.8,4.6
2025-08-26T17:00:00.000+00:00,3.298,3.064,14.3,17,-2,0,-2090,-2090,-631.2,2090,0,0,5.6,4.2
2025-08-26T17:01:00.000+00:00,3.298,3.063,14.3,17,-2,0,-2090,-2090,-631.2,2090,0,0,4.2,5.1
2025-08-26T17:02:00.000+00:00,3.298,3.063,14.2,15,-2,0,-2090,-2090,-631.2,2090,0,0,4.8,4.5
2025-08-26T17:03:00.000+00:00,3.298,3.063,14.3,17,-2,0,-2090,-2090,-631.2,2090,0,0,5.1,3.9
2025-08-26T17:04:00.000+00:00,3.298,3.063,14.1,19,-2,0,-2090,-2090,-631.2,2090,0,0,5.2,4.3
2025-08-26T17:05:00.000+00:00,3.298,3.062,14.1,17,-2,0,-2090,-2090,-631.2,2090,0,0,5,4.1
2025-08-26T17:06:00.000+00:00,3.298,3.061,14.2,19,-2,0,-2090,-2090,-631.2,2090,0,0,5.2,5.1
2025-08-26T17:07:00.000+00:00,3.298,3.061,14,17,-2,0,-2090,-2090,-631.2,2090,0,0,5,3.9
2025-08-26T17:08:00.000+00:00,3.298,3.061,14.2,19,-2,0,-2090,-2090,-631.2,2090,0,0,4.9,4.5
2025-08-26T17:09:00.000+00:00,3.298,3.06,14.1,17,-2,0,-2090,-2090,-631.2,2090,0,0,5.3,4.1
2025-08-26T17:10:00.000+00:00,3.298,3.06,14.5,17,-3,0,-2090,-2090,-631.2,2090,0,0,4.2,4.6
2025-08-26T17:11:00.000+00:00,3.298,3.06,14.5,19,-2,0,-2090,-2090,-631.2,2090,0,0,4,4
2025-08-26T17:12:00.000+00:00,3.298,3.059,14.2,17,-2,0,-2090,-2090,-631.2,2090,0,0,4,4.5
2025-08-26T17:13:00.000+00:00,3.298,3.058,14.4,17,-2,0,-2090,-2090,-631.2,2090,0,0,4.9,4.6
2025-08-26T17:14:00.000+00:00,3.298,3.058,14.2,17,-2,0,-2090,-2090,-631.2,2090,0,0,4.4,4.5
2025-08-26T17:15:00.000+00:00,3.298,3.058,14.3,17,-3,0,-2090,-2090,-631.2,2090,0,0,4.7,4.4
2025-08-26T17:16:00.000+00:00,3.298,3.057,14.1,15,-2,0,-2090,-2090,-631.2,2090,0,0,4.4,3.9
2025-08-26T17:17:00.000+00:00,3.298,3.056,14.1,15,-2,0,-2090,-2090,-631.2,2090,0,0,4.9,4.7
2025-08-26T17:18:00.000+00:00,3.298,3.056,14.4,15,-2,0,-2090,-2090,-631.2,2090,0,0,5.6,4.3
2025-08-26T17:19:00.000+00:00,3.298,3.056,14.2,15,-3,0,-2090,-2090,-631.2,2090,0,0,4.6,4.7
2025-08-26T17:20:00.000+00:00,3.298,3.055,14.3,17,-2,0,-2090,-2090,-631.2,2090,0,0,4.4,4.5
2025-08-26T17:21:00.000+00:00,3.298,3.055,14.3,19,-2,0,-2090,-2090,-631.2,2090,0,0,4.3,4.2
2025-08-26T17:22:00.000+00:00,3.298,3.054,14.2,17,-3,0,-2090,-2090,-631.2,2090,0,0,4.8,4.3
2025-08-26T17:23:00.000+00:00,3.298,3.054,14.2,19,-3,0,-2090,-2090,-631.2,2090,0,0,4.7,4.9
2025-08-26T17:24:00.000+00:00,3.298,3.053,14.2,17,-3,0,-2090,-2090,-631.2,2090,0,0,4.4,4.3
2025-08-26T17:25:00.000+00:00,3.298,3.053,14.2,17,-2,0,-2090,-2090,-631.2,2090,0,0,4.7,5.1
2025-08-26T17:26:00.000+00:00,3.298,3.053,14.2,17,-2,0,-2090,-2090,-631.2,2090,0,0,4.9,4.2
2025-08-26T17:27:00.000+00:00,3.298,3.052,14.3,15,-2,0,-2090,-2090,-631.2,2090,0,0,4.6,5.7
2025-08-26T17:28:00.000+00:00,3.298,3.052,14.1,15,-3,0,-2090,-2090,-631.2,2090,0,0,4.7,4.5
2025-08-26T17:29:00.000+00:00,3.298,3.052,14.1,17,-2,0,-2090,-2090,-631.2,2090,0,0,5.5,4.5
2025-08-26T17:30:00.000+00:00,3.298,3.051,14.2,15,-3,0,-2090,-2090,-631.2,2090,0,0,5.1,6.2
2025-08-26T17:31:00.000+00:00,3.298,3.051,14.2,15,-2,0,-2090,-2090,-631.2,2090,0,0,4.2,4.1
2025-08-26T17:32:00.000+00:00,3.298,3.05,14,15,-3,0,-2090,-2090,-631.2,2090,0,0,4.6,4.5
2025-08-26T17:33:00.000+00:00,3.298,3.049,14,17,-3,0,-2090,-2090,-631.2,2090,0,0,4.4,4.4
2025-08-26T17:34:00.000+00:00,3.298,3.049,14.1,17,-2,0,-2090,-2090,-631.2,2090,0,0,4.4,3.6
2025-08-26T17:35:00.000+00:00,3.298,3.049,14.1,15,-2,0,-2090,-2090,-631.2,2090,0,0,4.5,4.5
2025-08-26T17:36:00.000+00:00,3.298,3.048,14.1,17,-2,0,-2090,-2090,-631.2,2090,0,0,4.3,5.3
2025-08-26T17:37:00.000+00:00,3.298,3.048,14.1,15,-3,0,-2090,-2090,-631.2,2090,0,0,4.1,4.7
2025-08-26T17:38:00.000+00:00,3.298,3.047,13.9,17,-3,0,-2090,-2090,-631.2,2090,0,0,4.6,4.1
2025-08-26T17:39:00.000+00:00,3.298,3.047,14.2,17,-3,0,-2090,-2090,-631.2,2090,0,0,4.5,4.2
2025-08-26T17:40:00.000+00:00,3.298,3.046,14,15,-3,0,-2090,-2090,-631.2,2090,0,0,4.3,4.5
2025-08-26T17:41:00.000+00:00,3.298,3.046,14.2,15,-2,0,-2090,-2090,-631.2,2090,0,0,4.2,4.8
2025-08-26T17:42:00.000+00:00,3.298,3.045,14.1,15,-2,0,-2090,-2090,-631.2,2090,0,0,4.5,5.7
2025-08-26T17:43:00.000+00:00,3.298,3.045,14,17,-3,0,-2090,-2090,-631.2,2090,0,0,4.2,3.8
2025-08-26T17:44:00.000+00:00,3.298,3.044,14,17,-2,0,-2090,-2090,-631.2,2090,0,0,4.6,5.2
2025-08-26T17:45:00.000+00:00,3.298,3.044,14,17,-2,0,-2090,-2090,-631.2,2090,0,0,4.3,4.4
2025-08-26T17:46:00.000+00:00,3.298,3.043,14,15,-2,0,-2090,-2090,-631.2,2090,0,0,4.6,5.1
2025-08-26T17:47:00.000+00:00,3.298,3.043,14.2,17,-3,0,-2090,-2090,-631.2,2090,0,0,4.4,4.1
2025-08-26T17:48:00.000+00:00,3.298,3.042,14,17,-2,0,-2090,-2090,-631.2,2090,0,0,4.2,4.4
2025-08-26T17:49:00.000+00:00,3.298,3.042,14.1,15,-3,0,-2090,-2090,-631.2,2090,0,0,4,5
2025-08-26T17:50:00.000+00:00,3.298,3.042,13.9,15,-3,0,-2090,-2090,-631.2,2090,0,0,4.2,4.6
2025-08-26T17:51:00.000+00:00,3.298,3.041,14.1,15,-2,0,-2090,-2090,-631.2,2090,0,0,4.9,5
2025-08-26T17:52:00.000+00:00,3.298,3.041,14,13,-2,0,-2090,-2090,-631.2,2090,0,0,4.6,4.2
2025-08-26T17:53:00.000+00:00,3.298,3.04,14.2,15,-2,0,-2090,-2090,-631.2,2090,0,0,4.8,4.2
2025-08-26T17:54:00.000+00:00,3.298,3.04,14.3,15,-3,0,-2090,-2090,-631.2,2090,0,0,4,4.4
2025-08-26T17:55:00.000+00:00,3.298,3.039,14.1,17,-3,0,-2090,-2090,-631.2,2090,0,0,4.6,4.2
2025-08-26T17:56:00.000+00:00,3.298,3.039,14,17,-4,0,-2090,-2090,-631.2,2090,0,0,5.1,4.6
2025-08-26T17:57:00.000+00:00,3.298,3.038,14.2,15,-3,0,-2090,-2090,-631.2,2090,0,0,4.5,4.4
2025-08-26T17:58:00.000+00:00,3.298,3.038,14,15,-2,0,-2090,-2090,-631.2,2090,0,0,5,4.8
2025-08-26T17:59:00.000+00:00,3.298,3.037,14,17,-2,0,-2090,-2090,-631.2,2090,0,0,4.6,4.6
2025-08-26T18:00:00.000+00:00,3.298,3.037,14.1,13,-2,0,-2090,-2090,-631.2,2090,0,0,4.5,4.7
2025-08-26T18:01:00.000+00:00,3.298,3.036,14.2,15,-3,0,-2090,-2090,-631.2,2090,0,0,4.9,5.2
2025-08-26T18:02:00.000+00:00,3.298,3.036,13.9,15,-3,0,-2090,-2090,-631.2,2090,0,0,4,4.6
2025-08-26T18:03:00.000+00:00,3.298,3.035,14.2,15,-2,0,-2090,-2090,-631.2,2090,0,0,5.1,5
2025-08-26T18:04:00.000+00:00,3.298,3.035,14.1,19,-3,0,-2090,-2090,-631.2,2090,0,0,5,5
2025-08-26T18:05:00.000+00:00,3.298,3.035,14.1,15,-3,0,-2090,-2090,-631.2,2090,0,0,4.1,4.7
2025-08-26T18:06:00.000+00:00,3.298,3.034,14.1,15,-3,0,-2090,-2090,-631.2,2090,0,0,4.6,4.7
2025-08-26T18:07:00.000+00:00,3.298,3.034,14.1,15,-4,0,-2090,-2090,-631.2,2090,0,0,4.9,4.4
2025-08-26T18:08:00.000+00:00,3.298,3.033,14.1,15,-2,0,-2090,-2090,-631.2,2090,0,0,4.4,4.5
2025-08-26T18:09:00.000+00:00,3.298,3.034,14,15,0,0,-2090,-2090,0,2090,0,0,4.3,4.2
2025-08-26T18:10:00.000+00:00,3.298,3.034,14,15,0,0,-2090,-2090,0,2090,0,0,4.3,4.2
2025-08-26T18:11:00.000+00:00,3.298,3.034,14,15,0,0,-2090,-2090,0,2090,0,0,4.3,4.2
2025-08-26T18:12:00.000+00:00,3.298,3.034,14,15,0,0,-2090,-2090,0,2090,0,0,4.3,4.2
2025-08-26T18:13:00.000+00:00,3.298,3.034,14,0,0,0,-2090,-2090,0,2090,0,0,0,0
2025-08-26T18:14:00.000+00:00,3.298,3.034,0,0,0,0,-2090,-2090,0,2090,0,0,0,0
2025-08-26T18:15:00.000+00:00,3.298,3.035,0,0,0,0,-2090,-2090,0,2090,0,0,0,0
2025-08-26T18:16:00.000+00:00,3.298,3.035,0,0,0,0,-2090,-2090,0,2090,0,0,0,0
2025-08-26T18:17:00.000+00:00,3.298,3.035,0,0,0,0,-2090,-2090,0,2090,0,0,0,0
2025-08-26T18:18:00.000+00:00,3.298,3.035,0,0,0,0,-2090,-2090,0,2090,0,0,0,0
2025-08-26T18:19:00.000+00:00,3.298,3.035,0,0,0,0,-2090,-2090,0,2090,0,0,0,0
2025-08-26T18:20:00.000+00:00,3.298,3.035,0,0,0,0,-2090,-2090,0,2090,0,0,0,0
2025-08-26T18:21:00.000+00:00,3.298,3.035,0,0,0,0,-2090,-2090,0,2090,0,0,0,0
2025-08-26T18:22:00.000+00:00,3.298,3.035,0,0,0,0,-2090,-2090,0,2090,0,0,0,0
2025-08-26T18:23:00.000+00:00,3.298,3.035,0,0,0,0,-2090,-2090,0,2090,0,0,0,0
2025-08-26T18:24:00.000+00:00,3.298,3.035,0,0,0,0,-2090,-2090,0,2090,0,0,0,0
2025-08-26T18:25:00.000+00:00,3.298,3.036,0,0,0,0,-2090,-2090,0,2090,0,0,0,0
2025-08-26T18:26:00.000+00:00,3.298,3.036,0,0,0,0,-2090,-2090,0,2090,0,0,0,0
2025-08-26T18:27:00.000+00:00,3.298,3.036,0,0,0,0,-2090,-2090,0,2090,0,0,0,0
2025-08-26T18:28:00.000+00:00,3.298,3.036,0,0,0,0,-2090,-2090,0,2090,0,0,0,0
2025-08-26T18:29:00.000+00:00,3.298,3.036,0,0,0,0,-2090,-2090,0,2090,0,0,0,0
2025-08-26T18:30:00.000+00:00,3.298,3.036,0,0,0,0,-2090,-2090,0,2090,0,0,0,0
2025-08-26T18:31:00.000+00:00,3.298,3.036,0,0,0,0,-2090,-2090,0,2090,0,0,0,0
2025-08-26T18:32:00.000+00:00,3.298,3.036,0,0,0,0,-2090,-2090,0,2090,0,0,0,0
2025-08-26T18:33:00.000+00:00,3.298,3.036,0,0,0,0,-2090,-2090,0,2090,0,0,0,0
2025-08-26T18:34:00.000+00:00,3.298,3.036,0,0,0,0,-2090,-2090,0,2090,0,0,0,0
2025-08-26T18:35:00.000+00:00,3.299,3.036,0,0,0,0,-2090,-2090,0,2090,0,0,0,0
2025-08-26T18:36:00.000+00:00,3.299,3.036,0,0,0,0,-2090,-2090,0,2090,0,0,0,0
2025-08-26T18:37:00.000+00:00,3.299,3.036,0,0,0,0,-2090,-2090,0,2090,0,0,0,0
2025-08-26T18:38:00.000+00:00,3.299,3.036,0,0,0,0,-2090,-2090,0,2090,0,0,0,0
2025-08-26T18:39:00.000+00:00,3.299,3.036,0,0,0,0,-2090,-2090,0,2090,0,0,0,0
2025-08-26T18:40:00.000+00:00,3.299,3.035,14,13,-3,0,-2090,-2090,-191.2536,2090,0,0,6.5,4.9
2025-08-26T18:41:00.000+00:00,3.299,3.035,14.3,17,-2,0,-2090,-2090,-191.2536,2090,0,0,4.4,5
2025-08-26T18:42:00.000+00:00,3.299,3.094,-11.8,-19,-26,0,-2090,-2090,-191.2536,2090,0,0,-13.8,-13.5
2025-08-26T18:43:00.000+00:00,3.299,3.098,14,15,0,0,-2090,-2090,0,2090,0,0,3.8,3.7
2025-08-26T18:44:00.000+00:00,3.299,3.066,13.9,17,-4,0,-2090,-2090,-631.2,2090,0,0,4.2,4.3
2025-08-26T18:45:00.000+00:00,3.299,3.088,14.1,15,-3,-500,-2090,-2090,-631.2,2090,0,0,3.9,4.1
2025-08-26T18:46:00.000+00:00,3.299,3.11,-369.6,-476,-500,-500,-2090,-2090,-631.2,2090,0,0,-243,-243.2
2025-08-26T18:47:00.000+00:00,3.299,3.115,13.6,13,0,0,0,0,0,144,0,0,3.2,3.3
2025-08-26T18:48:00.000+00:00,3.299,3.087,0.5,13,0,0,0,0,0,260.8,0,0,3.2,3.3
2025-08-26T18:49:00.000+00:00,3.299,3.086,0.5,13,0,0,0,0,0,260.8,0,0,3.2,3.3
2025-08-26T18:50:00.000+00:00,3.299,3.086,0.5,13,0,0,0,0,0,260.8,0,0,3.2,3.3
2025-08-26T18:51:00.000+00:00,3.299,3.085,0.5,0,0,0,0,0,0,260.8,0,0,0,0
2025-08-26T18:52:00.000+00:00,3.299,3.084,0.5,0,0,0,0,0,0,1112,0,0,0,0
2025-08-26T18:53:00.000+00:00,3.298,3.084,0,0,0,0,-1174.4,-1192,0,2090,0,0,0,0
2025-08-26T18:54:00.000+00:00,3.299,3.083,13.8,17,-2,0,-1174.4,-1192,-164.3224,2090,0,0,5.7,4.4
2025-08-26T18:55:00.000+00:00,3.299,3.082,13.9,17,-2,0,-1174.4,-1192,-164.3224,2090,0,0,4.6,4.6
2025-08-26T18:56:00.000+00:00,3.299,3.081,13.8,15,-3,0,-1174.4,-1192,-164.3224,2090,0,0,4.3,4.1
2025-08-26T18:57:00.000+00:00,3.299,3.08,13.8,15,-3,0,-2090,-2090,-164.3224,2090,0,0,4,4.3
2025-08-26T18:58:00.000+00:00,3.299,3.08,13.9,15,-2,0,-2090,-2090,-631.2,2090,0,0,4.6,5
2025-08-26T18:59:00.000+00:00,3.299,3.079,13.8,17,-3,0,-2090,-2090,-631.2,2090,0,0,5.7,4.6
2025-08-26T19:00:00.000+00:00,3.299,3.079,13.9,17,-3,0,-2090,-2090,-631.2,2090,0,0,4.7,4.3
2025-08-26T19:01:00.000+00:00,3.299,3.078,14,15,-3,0,-2090,-2090,-631.2,2090,0,0,4.8,5.3
2025-08-26T19:02:00.000+00:00,3.299,3.077,14,15,-2,0,-2090,-2090,-631.2,2090,0,0,4.3,4.2
2025-08-26T19:03:00.000+00:00,3.298,3.077,13.9,17,-3,0,-2090,-2090,-631.2,2090,0,0,5.3,5
2025-08-26T19:04:00.000+00:00,3.299,3.076,13.9,17,-3,0,-2090,-2090,-631.2,2090,0,0,4.8,4.2
2025-08-26T19:05:00.000+00:00,3.299,3.076,13.8,15,-2,0,-2090,-2090,-631.2,2090,0,0,4.7,4.5
2025-08-26T19:06:00.000+00:00,3.299,3.075,13.8,15,-3,0,-2090,-2090,-631.2,2090,0,0,4.4,4.2
2025-08-26T19:07:00.000+00:00,3.299,3.075,14.1,15,-2,0,-2090,-2090,-631.2,2090,0,0,4.6,3.9
2025-08-26T19:08:00.000+00:00,3.299,3.074,14,17,-3,0,-2090,-2090,-631.2,2090,0,0,4.1,4.4
2025-08-26T19:09:00.000+00:00,3.299,3.074,13.9,15,-3,0,-2090,-2090,-631.2,2090,0,0,5.3,4.1
2025-08-26T19:10:00.000+00:00,3.299,3.073,14,17,-3,0,-2090,-2090,-631.2,2090,0,0,5.2,4.7
2025-08-26T19:11:00.000+00:00,3.299,3.073,13.9,17,-3,0,-2090,-2090,-631.2,2090,0,0,6.4,4.1
2025-08-26T19:12:00.000+00:00,3.299,3.072,13.9,15,-2,0,-2090,-2090,-631.2,2090,0,0,4.8,4.1
2025-08-26T19:13:00.000+00:00,3.299,3.071,13.9,15,-2,0,-2090,-2090,-631.2,2090,0,0,4.3,4.7
2025-08-26T19:14:00.000+00:00,3.299,3.071,14,17,-3,0,-2090,-2090,-631.2,2090,0,0,4.4,4.3
2025-08-26T19:15:00.000+00:00,3.299,3.071,13.8,17,-3,0,-2090,-2090,-631.2,2090,0,0,4.4,3.9
2025-08-26T19:16:00.000+00:00,3.299,3.07,13.8,17,-3,0,-2090,-2090,-631.2,2090,0,0,4.2,4.4
2025-08-26T19:17:00.000+00:00,3.299,3.069,13.9,15,-3,0,-2090,-2090,-631.2,2090,0,0,5.2,4.2
2025-08-26T19:18:00.000+00:00,3.299,3.069,13.9,15,-3,0,-2090,-2090,-631.2,2090,0,0,5,4.3
2025-08-26T19:19:00.000+00:00,3.299,3.068,13.8,15,-3,0,-2090,-2090,-631.2,2090,0,0,4.7,4.3
2025-08-26T19:20:00.000+00:00,3.299,3.068,13.8,15,-3,0,-2090,-2090,-631.2,2090,0,0,5.1,4.6
2025-08-26T19:21:00.000+00:00,3.299,3.067,14,15,-3,0,-2090,-2090,-631.2,2090,0,0,4.1,4.4
2025-08-26T19:22:00.000+00:00,3.299,3.067,14,15,-3,0,-2090,-2090,-631.2,2090,0,0,4.2,4.6
2025-08-26T19:23:00.000+00:00,3.299,3.066,13.9,15,-3,0,-2090,-2090,-631.2,2090,0,0,4.1,4.7
2025-08-26T19:24:00.000+00:00,3.299,3.066,13.8,15,-3,0,-2090,-2090,-631.2,2090,0,0,4.2,4.8
2025-08-26T19:25:00.000+00:00,3.299,3.065,13.9,15,-2,0,-2090,-2090,-631.2,2090,0,0,4.8,4.2
2025-08-26T19:26:00.000+00:00,3.299,3.065,13.9,15,-3,0,-2090,-2090,-631.2,2090,0,0,4.3,3.9
2025-08-26T19:27:00.000+00:00,3.299,3.064,13.9,17,-3,0,-2090,-2090,-631.2,2090,0,0,4.6,5
2025-08-26T19:28:00.000+00:00,3.299,3.064,14,15,-2,0,-2090,-2090,-631.2,2090,0,0,4.6,4.7
2025-08-26T19:29:00.000+00:00,3.299,3.063,14,17,-2,0,0,-2090,-631.2,2090,0,0,5.1,4.8
2025-08-26T19:30:00.000+00:00,3.299,3.063,14,15,-2,0,0,-2090,-631.2,2090,0,0,4.3,4.5
2025-08-26T19:31:00.000+00:00,3.299,3.062,14,15,0,0,0,-2090,0,0,0,0,5.3,4.7
2025-08-26T19:32:00.000+00:00,3.299,3.063,14,15,0,0,0,0,0,224,0,0,5.3,4.7
2025-08-26T19:33:00.000+00:00,3.299,3.063,14,15,0,0,0,0,0,224,0,0,5.3,4.7
2025-08-26T19:34:00.000+00:00,3.299,3.063,14,15,0,0,0,0,0,224,0,0,5.3,4.7
2025-08-26T19:35:00.000+00:00,3.299,3.063,14,15,0,0,0,0,0,224,0,0,5.3,4.7
2025-08-26T19:36:00.000+00:00,3.299,3.063,14,0,0,0,0,0,0,224,0,0,0,0
2025-08-26T19:37:00.000+00:00,3.299,3.063,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-26T19:38:00.000+00:00,3.299,3.063,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-26T19:39:00.000+00:00,3.299,3.063,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-26T19:40:00.000+00:00,3.299,3.063,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-26T19:41:00.000+00:00,3.299,3.063,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-26T19:42:00.000+00:00,3.299,3.063,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-26T19:43:00.000+00:00,3.299,3.063,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-26T19:44:00.000+00:00,3.299,3.063,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-26T19:45:00.000+00:00,3.299,3.064,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-26T19:46:00.000+00:00,3.299,3.064,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-26T19:47:00.000+00:00,3.299,3.064,0,0,0,0,0,0,0,0,0,0,0,0
