Date UTC,site-Jaguar 1-Pset (mean),site-Jaguar 1-UnitsOnline (mean),site-Jaguar 1-BESSkW (mean),site-Jaguar 1-AllowedMaxP (mean),site-Jaguar 1-AllowedMinP (mean),site-Jaguar 1-PCS_P (mean),meter-Jaguar 1-kW (mean),meter-Jaguar 1-kVAR (mean),meter-Jaguar 1-Voltage (mean),meter-Jaguar 1-PF (mean),meter-Jaguar 1-Hz (mean),site-Jaguar 1-Qset (mean),site-Jaguar 1-PCS_Q (mean),site-Jaguar 1-AllowedMaxQ (mean),site-Jaguar 1-AllowedMinQ (mean),site-Jaguar 1-HS-CONTROL-P (mean),site-Jaguar 1-HS-CONTROL-Q (mean),site-Jaguar 1-RTAC_P (mean),site-Jaguar 1-RTAC_Q (mean)
2025-08-14T21:55:30.000+00:00,-100000,44,-98369,150000,-150000,-100000,102592.914062,12910.758789,354.293376,0.992161,60.016525,0,0,150549.957727,-150549.957727,-100000,0,-100000,10
2025-08-14T21:55:31.000+00:00,-100000,44,-98424,150000,-150000,-100000,102592.914062,12910.758789,354.21639,0.992161,60.016525,0,0,150551.640927,-150551.640927,-100000,0,-100000,10
2025-08-14T21:55:32.000+00:00,-100000,44,-98464,150000,-150000,-100000,102592.914062,12910.758789,354.243378,0.992161,60.016525,0,0,150555.825227,-150555.825227,-100000,0,-100000,10
2025-08-14T21:55:33.000+00:00,-100000,44,-98463,150000,-150000,-100000,102592.914062,12910.758789,354.23936,0.992161,60.016525,0,0,150566.86308,-150566.86308,-100000,0,-100000,10
2025-08-14T21:55:34.000+00:00,-100000,44,-98425,150000,-150000,-100000,102592.914062,12927.649414,354.273692,0.992161,60.016525,0,0,150580.32868,-150580.32868,-100000,0,-100000,10
2025-08-14T21:55:35.000+00:00,-100000,44,-98437,150000,-150000,-100000,102592.914062,12917.227539,354.288127,0.992161,60.016525,0,0,150584.53668,-150584.53668,-100000,0,-100000,10
2025-08-14T21:55:36.000+00:00,-100000,44,-98405,150000,-150000,-100000,102592.914062,12917.227539,354.312388,0.992161,60.016525,0,0,150583.007269,-150583.007269,-100000,0,-100000,10
2025-08-14T21:55:37.000+00:00,-100000,44,-98451,150000,-150000,-100000,102592.914062,12917.227539,354.290466,0.992161,60.016525,0,0,150587.636069,-150587.636069,-100000,0,-100000,10
2025-08-14T21:55:38.000+00:00,-100000,44,-98432,150000,-150000,-100000,102606.835937,12917.227539,354.29481,0.992161,60.016525,0,0,150582.725629,-150582.725629,-100000,0,-100000,10
2025-08-14T21:55:39.000+00:00,-100000,44,-98445,150000,-150000,-100000,102606.835937,12917.227539,354.246145,0.992161,60.016525,0,0,150567.997629,-150567.997629,-100000,0,-100000,10
2025-08-14T21:55:40.000+00:00,-100000,44,-98425,150000,-150000,-100000,102606.835937,12917.227539,354.246145,0.992161,60.016525,0,0,150553.069648,-150553.069648,-100000,0,-100000,10
2025-08-14T21:55:41.000+00:00,-100000,44,-98440,150000,-150000,-100000,102606.835937,12917.227539,354.24527,0.992161,60.016525,0,0,150542.672965,-150542.672965,-100000,0,-100000,10
2025-08-14T21:55:42.000+00:00,-100000,44,-98434,150000,-150000,-100000,102606.835937,12917.227539,354.294322,0.992161,60.016525,0,0,150566.114448,-150566.114448,-100000,0,-100000,10
2025-08-14T21:55:43.000+00:00,-100000,44,-98428,150000,-150000,-100000,102606.835937,12917.227539,354.312368,0.992161,60.016525,0,0,150589.679248,-150589.679248,-100000,0,-100000,10
2025-08-14T21:55:44.000+00:00,-100000,44,-98409,150000,-150000,-100000,102606.835937,12917.227539,354.3371025,0.992161,60.016525,0,0,150592.50334,-150592.50334,-100000,0,-100000,10
2025-08-14T21:55:45.000+00:00,-100000,44,-98409,150000,-150000,-100000,102606.835937,12917.227539,354.3371025,0.992161,60.016525,0,0,150592.50334,-150592.50334,-100000,0,-100000,10
2025-08-14T21:55:46.000+00:00,-100000,44,-98427,150000,-150000,-100000,102606.835937,12917.227539,354.245789,0.992161,60.016525,0,0,150545.8934,-150545.8934,-100000,0,-100000,10
2025-08-14T21:55:47.000+00:00,-100000,44,-98415,150000,-150000,-100000,102595.953125,12917.227539,354.231923,0.992161,60.016525,0,0,150541.2646,-150541.2646,-100000,0,-100000,10
2025-08-14T21:55:48.000+00:00,-100000,44,-98410,150000,-150000,-100000,102595.953125,12917.227539,354.231923,0.992161,60.016525,0,0,150556.690527,-150556.690527,-100000,0,-100000,10
2025-08-14T21:55:49.000+00:00,-100000,44,-98433,150000,-150000,-100000,102607.257812,12917.227539,354.26355,0.992161,60.016525,0,0,150582.625196,-150582.625196,-100000,0,-100000,10
2025-08-14T21:55:50.000+00:00,-100000,44,-98451,150000,-150000,-100000,102595.945312,12917.227539,354.323273,0.992161,60.016525,0,0,150590.620396,-150590.620396,-100000,0,-100000,10
2025-08-14T21:55:51.000+00:00,-100000,44,-98458,150000,-150000,-100000,102606.835937,12901.806641,354.347056,0.992161,60.016525,0,0,150602.81294,-150602.81294,-100000,0,-100000,10
2025-08-14T21:55:52.000+00:00,-100000,44,-98414,150000,-150000,-100000,102606.835937,12901.806641,354.365906,0.992161,60.016525,0,0,150611.1174,-150611.1174,-100000,0,-100000,10
2025-08-14T21:55:53.000+00:00,-100000,44,-98381,150000,-150000,-100000,102606.648437,12901.806641,354.413554,0.992161,60.016525,0,0,150601.8598,-150601.8598,-100000,0,-100000,10
2025-08-14T21:55:54.000+00:00,-100000,44,-98383,150000,-150000,-100000,102607.523437,12901.806641,354.260274,0.992161,60.016525,0,0,150565.446564,-150565.446564,-100000,0,-100000,10
2025-08-14T21:55:55.000+00:00,-100000,44,-98426,150000,-150000,-100000,102607.523437,12901.806641,354.260274,0.992161,60.016525,0,0,150581.2406,-150581.2406,-100000,0,-100000,10
2025-08-14T21:55:56.000+00:00,-100000,44,-98461,150000,-150000,-100000,102607.523437,12901.806641,354.282298,0.992161,60.016525,0,0,150564.8294,-150564.8294,-100000,0,-100000,10
2025-08-14T21:55:57.000+00:00,-100000,44,-98427,150000,-150000,-100000,102607.523437,12901.806641,354.235209,0.992161,60.016525,0,0,150555.504837,-150555.504837,-100000,0,-100000,10
2025-08-14T21:55:58.000+00:00,-100000,44,-98416,150000,-150000,-100000,102607.523437,12901.806641,354.231801,0.992161,60.016525,0,0,150568.893727,-150568.893727,-100000,0,-100000,10
2025-08-14T21:55:59.000+00:00,-100000,44,-98464,150000,-150000,-100000,102607.523437,12901.806641,354.274078,0.992161,60.016525,0,0,150597.508127,-150597.508127,-100000,0,-100000,10
2025-08-14T21:56:00.000+00:00,-100000,44,-98465,150000,-150000,-100000,102607.523437,12901.806641,354.381846,0.992161,60.016525,0,0,150613.33294,-150613.33294,-100000,0,-100000,10
2025-08-14T21:56:01.000+00:00,-100000,44,-98442,150000,-150000,-100000,102607.523437,12901.806641,354.396851,0.992161,60.016525,0,0,150618.38254,-150618.38254,-100000,0,-100000,10
2025-08-14T21:56:02.000+00:00,-100000,44,-98390,150000,-150000,-100000,102607.523437,12901.806641,354.369446,0.992161,60.016525,0,0,150585.13934,-150585.13934,-100000,0,-100000,10
2025-08-14T21:56:03.000+00:00,-100000,44,-98382,150000,-150000,-100000,102607.523437,12901.806641,354.309652,0.992161,60.016525,0,0,150578.628265,-150578.628265,-100000,0,-100000,10
2025-08-14T21:56:04.000+00:00,-100000,44,-98434,150000,-150000,-100000,102607.523437,12901.806641,354.317698,0.992161,60.016525,0,0,150586.87388,-150586.87388,-100000,0,-100000,10
2025-08-14T21:56:05.000+00:00,-100000,44,-98394,150000,-150000,-100000,102607.523437,12901.806641,354.305318,0.992161,60.016525,0,0,150587.29468,-150587.29468,-100000,0,-100000,10
2025-08-14T21:56:06.000+00:00,-100000,44,-98386,150000,-150000,-100000,102607.523437,12913.207031,354.301931,0.992161,60.016525,0,0,150584.95748,-150584.95748,-100000,0,-100000,10
2025-08-14T21:56:07.000+00:00,-100000,44,-98417,150000,-150000,-100000,102607.523437,12901.969727,354.306569,0.992161,60.016525,0,0,150596.73988,-150596.73988,-100000,0,-100000,10
2025-08-14T21:56:08.000+00:00,-100000,44,-98419,150000,-150000,-100000,102607.523437,12901.969727,354.315308,0.992161,60.016525,0,0,150595.149648,-150595.149648,-100000,0,-100000,10
2025-08-14T21:56:09.000+00:00,-100000,44,-98454,150000,-150000,-100000,102607.523437,12901.969727,354.33608,0.992161,60.016525,0,0,150594.308048,-150594.308048,-100000,0,-100000,10
2025-08-14T21:56:10.000+00:00,-100000,44,-98450,150000,-150000,-100000,102607.523437,12890.294922,354.34609,0.992161,60.016525,0,0,150590.100048,-150590.100048,-100000,0,-100000,10
2025-08-14T21:56:11.000+00:00,-100000,44,-98442,150000,-150000,-100000,102607.523437,12890.294922,354.341431,0.992161,60.016525,0,0,150580.51054,-150580.51054,-100000,0,-100000,10
2025-08-14T21:56:12.000+00:00,-100000,44,-98453,150000,-150000,-100000,102607.523437,12890.294922,354.275991,0.992161,60.016525,0,0,150579.834527,-150579.834527,-100000,0,-100000,10
2025-08-14T21:56:13.000+00:00,-100000,44,-98459,150000,-150000,-100000,102607.523437,12890.294922,354.263743,0.992161,60.016525,0,0,150583.200927,-150583.200927,-100000,0,-100000,10
2025-08-14T21:56:14.000+00:00,-100000,44,-98460,150000,-150000,-100000,102596.882812,12890.294922,354.303436,0.992161,60.016525,0,0,150582.274368,-150582.274368,-100000,0,-100000,10
2025-08-14T21:56:15.000+00:00,-100000,44,-98468,150000,-150000,-100000,102596.882812,12907.615234,354.328593,0.992161,60.016525,0,0,150580.640656,-150580.640656,-100000,0,-100000,10
2025-08-14T21:56:16.000+00:00,-100000,44,-98479,150000,-150000,-100000,102596.882812,12894.949219,354.316233,0.992161,60.016525,0,0,150584.848656,-150584.848656,-100000,0,-100000,10
2025-08-14T21:56:17.000+00:00,-100000,44,-98479,150000,-150000,-100000,102596.882812,12894.949219,354.316233,0.992161,60.016525,0,0,150584.848656,-150584.848656,-100000,0,-100000,10
2025-08-14T21:56:18.000+00:00,-100000,44,-98444,150000,-150000,-100000,102596.882812,12894.949219,354.353271,0.992161,60.016525,0,0,150607.07228,-150607.07228,-100000,0,-100000,10
2025-08-14T21:56:19.000+00:00,-100000,44,-98446,150000,-150000,-100000,102596.882812,12894.949219,354.323863,0.992161,60.016525,0,0,150598.23548,-150598.23548,-100000,0,-100000,10
2025-08-14T21:56:20.000+00:00,-100000,44,-98455,150000,-150000,-100000,102596.882812,12894.949219,354.368866,0.992161,60.016525,0,0,150604.432783,-150604.432783,-100000,0,-100000,10
2025-08-14T21:56:21.000+00:00,-100000,44,-98468,150000,-150000,-100000,102596.882812,12894.949219,354.32253,0.992161,60.016525,0,0,150605.955808,-150605.955808,-100000,0,-100000,10
2025-08-14T21:56:22.000+00:00,-100000,44,-98421,150000,-150000,-100000,102592.851562,12888.564453,354.325877,0.992175,60.017345,0,0,150589.123808,-150589.123808,-100000,0,-100000,10
2025-08-14T21:56:23.000+00:00,-100000,44,-98424,150000,-150000,-100000,102592.851562,12882.855469,354.25826,0.992175,60.017345,0,0,150571.983,-150571.983,-100000,0,-100000,10
2025-08-14T21:56:24.000+00:00,-100000,44,-98442,150000,-150000,-100000,102592.851562,12896.34082,354.200958,0.992175,60.017345,0,0,150552.6262,-150552.6262,-100000,0,-100000,10
2025-08-14T21:56:25.000+00:00,-100000,44,-98460,150000,-150000,-100000,102592.851562,12896.34082,354.200958,0.992175,60.017345,0,0,150551.697065,-150551.697065,-100000,0,-100000,10
2025-08-14T21:56:26.000+00:00,-100000,44,-98483,150000,-150000,-100000,102592.851562,12896.34082,354.221303,0.992175,60.017345,0,0,150559.10108,-150559.10108,-100000,0,-100000,10
2025-08-14T21:56:27.000+00:00,-100000,44,-98465,150000,-150000,-100000,102592.851562,12896.34082,354.248169,0.992175,60.017345,0,0,150568.243983,-150568.243983,-100000,0,-100000,10
2025-08-14T21:56:28.000+00:00,-100000,44,-98465,150000,-150000,-100000,102592.851562,12896.34082,354.248169,0.992175,60.017345,0,0,150568.243983,-150568.243983,-100000,0,-100000,10
2025-08-14T21:56:29.000+00:00,-100000,44,-98467,150000,-150000,-100000,102592.851562,12896.34082,354.361766,0.992175,60.017345,0,0,150624.936837,-150624.936837,-100000,0,-100000,10
2025-08-14T21:56:30.000+00:00,-100000,44,-98416,150000,-150000,-100000,102592.851562,12896.34082,354.41861,0.992175,60.017345,0,0,150621.570437,-150621.570437,-100000,0,-100000,10
2025-08-14T21:56:31.000+00:00,-100000,44,-98394,150000,-150000,-100000,102584.164062,12896.34082,354.364146,0.992175,60.017345,0,0,150601.487183,-150601.487183,-100000,0,-100000,10
2025-08-14T21:56:32.000+00:00,-100000,44,-98371,150000,-150000,-100000,102601.109375,12896.34082,354.309865,0.992175,60.017345,0,0,150574.555983,-150574.555983,-100000,0,-100000,10
2025-08-14T21:56:33.000+00:00,-100000,44,-98433,150000,-150000,-100000,102601.109375,12896.34082,354.244659,0.992175,60.017345,0,0,150576.239183,-150576.239183,-100000,0,-100000,10
2025-08-14T21:56:34.000+00:00,-100000,44,-98422,150000,-150000,-100000,102601.109375,12896.34082,354.236145,0.992175,60.017345,0,0,150575.423729,-150575.423729,-100000,0,-100000,10
2025-08-14T21:56:35.000+00:00,-100000,44,-98454,150000,-150000,-100000,102601.109375,12896.34082,354.277039,0.992175,60.017345,0,0,150569.580396,-150569.580396,-100000,0,-100000,10
2025-08-14T21:56:36.000+00:00,-100000,44,-98477,150000,-150000,-100000,102601.109375,12896.34082,354.337779,0.992175,60.017345,0,0,150606.189996,-150606.189996,-100000,0,-100000,10
2025-08-14T21:56:37.000+00:00,-100000,44,-98415,150000,-150000,-100000,102601.109375,12896.34082,354.453918,0.992175,60.017345,0,0,150612.8006,-150612.8006,-100000,0,-100000,10
2025-08-14T21:56:38.000+00:00,-100000,44,-98395,150000,-150000,-100000,102601.109375,12896.34082,354.414764,0.992175,60.017345,0,0,150618.661923,-150618.661923,-100000,0,-100000,10
2025-08-14T21:56:39.000+00:00,-100000,44,-98440,150000,-150000,-100000,102601.109375,12896.34082,354.321869,0.992175,60.017345,0,0,150592.151523,-150592.151523,-100000,0,-100000,10
2025-08-14T21:56:40.000+00:00,-100000,44,-98479,150000,-150000,-100000,102601.109375,12896.34082,354.290782,0.992175,60.017345,0,0,150577.0326,-150577.0326,-100000,0,-100000,10
2025-08-14T21:56:41.000+00:00,-100000,44,-98447,150000,-150000,-100000,102601.109375,12896.34082,354.232808,0.992175,60.017345,0,0,150566.25468,-150566.25468,-100000,0,-100000,10
2025-08-14T21:56:42.000+00:00,-100000,44,-98443,150000,-150000,-100000,102601.109375,12896.34082,354.259165,0.992175,60.017345,0,0,150583.92828,-150583.92828,-100000,0,-100000,10
2025-08-14T21:56:43.000+00:00,-100000,44,-98465,150000,-150000,-100000,102601.109375,12896.34082,354.318024,0.992175,60.017345,0,0,150614.793359,-150614.793359,-100000,0,-100000,10
2025-08-14T21:56:44.000+00:00,-100000,44,-98451,150000,-150000,-100000,102601.109375,12896.34082,354.348124,0.992175,60.017345,0,0,150616.363364,-150616.363364,-100000,0,-100000,10
2025-08-14T21:56:45.000+00:00,-100000,44,-98418,150000,-150000,-100000,102601.109375,12896.34082,354.361928,0.992175,60.017345,0,0,150597.848164,-150597.848164,-100000,0,-100000,10
2025-08-14T21:56:46.000+00:00,-100000,44,-98418,150000,-150000,-100000,102601.109375,12896.34082,354.361928,0.992175,60.017345,0,0,150597.848164,-150597.848164,-100000,0,-100000,10
2025-08-14T21:56:47.000+00:00,-100000,44,-98422,150000,-150000,-100000,102602.96875,12896.34082,354.263652,0.992175,60.017345,0,0,150569.346208,-150569.346208,-100000,0,-100000,10
2025-08-14T21:56:48.000+00:00,-100000,44,-98417,150000,-150000,-100000,102586.476562,12896.34082,354.342417,0.992175,60.017345,0,0,150606.765727,-150606.765727,-100000,0,-100000,10
2025-08-14T21:56:49.000+00:00,-100000,44,-98437,150000,-150000,-100000,102600.453125,12896.34082,354.384013,0.992175,60.017345,0,0,150622.947983,-150622.947983,-100000,0,-100000,10
2025-08-14T21:56:50.000+00:00,-100000,44,-98450,150000,-150000,-100000,102600.453125,12896.34082,354.39267,0.992175,60.017345,0,0,150627.576783,-150627.576783,-100000,0,-100000,10
2025-08-14T21:56:51.000+00:00,-100000,44,-98372,150000,-150000,-100000,102600.453125,12896.34082,354.349274,0.992175,60.017345,0,0,150606.023843,-150606.023843,-100000,0,-100000,10
2025-08-14T21:56:52.000+00:00,-100000,44,-98382,150000,-150000,-100000,102600.453125,12896.34082,354.274913,0.992175,60.017345,0,0,150604.272608,-150604.272608,-100000,0,-100000,10
2025-08-14T21:56:53.000+00:00,-100000,44,-98382,150000,-150000,-100000,102600.453125,12896.34082,354.274913,0.992175,60.017345,0,0,150604.272608,-150604.272608,-100000,0,-100000,10
2025-08-14T21:56:54.000+00:00,-100000,44,-98393,150000,-150000,-100000,102600.453125,12896.34082,354.274913,0.992175,60.017345,0,0,150579.640869,-150579.640869,-100000,0,-100000,10
2025-08-14T21:56:55.000+00:00,-100000,44,-98356,150000,-150000,-100000,102600.453125,12896.34082,354.356557,0.992175,60.017345,0,0,150606.115983,-150606.115983,-100000,0,-100000,10
2025-08-14T21:56:56.000+00:00,-100000,44,-98343,150000,-150000,-100000,102600.453125,12896.34082,354.356557,0.992175,60.017345,0,0,150620.002383,-150620.002383,-100000,0,-100000,10
2025-08-14T21:56:57.000+00:00,-100000,44,-98345,150000,-150000,-100000,102600.453125,12896.34082,354.359945,0.992175,60.017345,0,0,150617.820323,-150617.820323,-100000,0,-100000,10
2025-08-14T21:56:58.000+00:00,-100000,44,-98395,150000,-150000,-100000,102600.453125,12886.09668,354.342194,0.992175,60.017345,0,0,150613.269583,-150613.269583,-100000,0,-100000,10
2025-08-14T21:56:59.000+00:00,-100000,44,-98412,150000,-150000,-100000,102600.453125,12886.09668,354.338684,0.992175,60.017345,0,0,150615.794383,-150615.794383,-100000,0,-100000,10
2025-08-14T21:57:00.000+00:00,-100000,44,-98426,150000,-150000,-100000,102600.453125,12886.09668,354.338684,0.992175,60.017345,0,0,150633.888783,-150633.888783,-100000,0,-100000,10
2025-08-14T21:57:01.000+00:00,-100000,44,-98388,150000,-150000,-100000,102600.453125,12898.148437,354.363749,0.992175,60.017345,0,0,150616.720179,-150616.720179,-100000,0,-100000,10
2025-08-14T21:57:02.000+00:00,-100000,44,-98405,150000,-150000,-100000,102600.453125,12898.148437,354.363749,0.992175,60.017345,0,0,150590.630579,-150590.630579,-100000,0,-100000,10
2025-08-14T21:57:03.000+00:00,-100000,44,-98374,150000,-150000,-100000,102600.453125,12898.148437,354.292338,0.992175,60.017345,0,0,150571.164048,-150571.164048,-100000,0,-100000,10
2025-08-14T21:57:04.000+00:00,-100000,44,-98409,150000,-150000,-100000,102600.453125,12898.148437,354.273865,0.992175,60.017345,0,0,150588.55708,-150588.55708,-100000,0,-100000,10
2025-08-14T21:57:05.000+00:00,-100000,44,-98448,150000,-150000,-100000,102600.453125,12898.148437,354.317617,0.992175,60.017345,0,0,150610.85948,-150610.85948,-100000,0,-100000,10
2025-08-14T21:57:06.000+00:00,-100000,44,-98413,150000,-150000,-100000,102600.453125,12898.148437,354.342448,0.992175,60.017345,0,0,150605.843364,-150605.843364,-100000,0,-100000,10
2025-08-14T21:57:07.000+00:00,-100000,44,-98414,150000,-150000,-100000,102600.453125,12898.148437,354.355255,0.992175,60.017345,0,0,150620.48654,-150620.48654,-100000,0,-100000,10
2025-08-14T21:57:08.000+00:00,-100000,44,-98419,150000,-150000,-100000,102600.453125,12898.148437,354.383789,0.992175,60.017345,0,0,150606.17934,-150606.17934,-100000,0,-100000,10
2025-08-14T21:57:09.000+00:00,-100000,44,-98448,150000,-150000,-100000,102600.453125,12898.148437,354.361796,0.992175,60.017345,0,0,150594.928829,-150594.928829,-100000,0,-100000,10
2025-08-14T21:57:10.000+00:00,-100000,44,-98471,150000,-150000,-100000,102589.234375,12898.148437,354.325857,0.992175,60.017345,0,0,150589.589637,-150589.589637,-100000,0,-100000,10
2025-08-14T21:57:11.000+00:00,-100000,44,-98477,150000,-150000,-100000,102608.6875,12886.037109,354.303101,0.992175,60.017345,0,0,150589.168837,-150589.168837,-100000,0,-100000,10
2025-08-14T21:57:12.000+00:00,-100000,44,-98447,150000,-150000,-100000,102608.6875,12886.037109,354.323568,0.992175,60.017345,0,0,150599.07708,-150599.07708,-100000,0,-100000,10
2025-08-14T21:57:13.000+00:00,-100000,44,-98440,150000,-150000,-100000,102608.6875,12886.037109,354.349955,0.992175,60.017345,0,0,150586.45308,-150586.45308,-100000,0,-100000,10
2025-08-14T21:57:14.000+00:00,-100000,44,-98434,150000,-150000,-100000,102608.6875,12886.037109,354.32959,0.992175,60.017345,0,0,150607.91388,-150607.91388,-100000,0,-100000,10
2025-08-14T21:57:15.000+00:00,-100000,44,-98432,150000,-150000,-100000,102608.6875,12897.678711,354.3738,0.992175,60.017345,0,0,150610.38734,-150610.38734,-100000,0,-100000,10
2025-08-14T21:57:16.000+00:00,-100000,44,-98436,150000,-150000,-100000,102608.6875,12897.678711,354.394887,0.992175,60.017345,0,0,150623.01134,-150623.01134,-100000,0,-100000,10
2025-08-14T21:57:17.000+00:00,-100000,44,-98455,150000,-150000,-100000,102608.6875,12897.678711,354.384928,0.992175,60.017345,0,0,150610.163808,-150610.163808,-100000,0,-100000,10
2025-08-14T21:57:18.000+00:00,-100000,44,-98474,150000,-150000,-100000,102608.6875,12897.678711,354.370382,0.992175,60.017345,0,0,150621.914527,-150621.914527,-100000,0,-100000,10
2025-08-14T21:57:19.000+00:00,-100000,44,-98466,150000,-150000,-100000,102608.6875,12883.972656,354.368256,0.992175,60.017345,0,0,150626.543327,-150626.543327,-100000,0,-100000,10
2025-08-14T21:57:20.000+00:00,-100000,44,-98481,150000,-150000,-100000,102608.6875,12883.972656,354.338175,0.992175,60.017345,0,0,150610.164559,-150610.164559,-100000,0,-100000,10
2025-08-14T21:57:21.000+00:00,-100000,44,-98450,150000,-150000,-100000,102608.6875,12883.972656,354.338175,0.992175,60.017345,0,0,150584.829629,-150584.829629,-100000,0,-100000,10
2025-08-14T21:57:22.000+00:00,-100000,44,-98433,150000,-150000,-100000,102608.6875,12868.604492,354.251851,0.992175,60.017345,0,0,150592.824829,-150592.824829,-100000,0,-100000,10
2025-08-14T21:57:23.000+00:00,-100000,44,-98409,150000,-150000,-100000,102603.328125,12868.172852,354.34141550000004,0.992201,60.016327,0,0,150615.9983345,-150615.9983345,-100000,0,-100000,10
2025-08-14T21:57:24.000+00:00,-100000,44,-98456,150000,-150000,-100000,102603.328125,12868.172852,354.402344,0.992201,60.016327,0,0,150635.607269,-150635.607269,-100000,0,-100000,10
2025-08-14T21:57:25.000+00:00,-100000,44,-98478,150000,-150000,-100000,102603.328125,12880.092773,354.35317,0.992201,60.016327,0,0,150634.570208,-150634.570208,-100000,0,-100000,10
2025-08-14T21:57:26.000+00:00,-100000,44,-98478,150000,-150000,-100000,102603.328125,12880.092773,354.35317,0.992201,60.016327,0,0,150634.570208,-150634.570208,-100000,0,-100000,10
2025-08-14T21:57:27.000+00:00,-100000,44,-98423,150000,-150000,-100000,102603.328125,12880.092773,354.363719,0.992201,60.016327,0,0,150628.796702,-150628.796702,-100000,0,-100000,10
2025-08-14T21:57:28.000+00:00,-100000,44,-98435,150000,-150000,-100000,102603.328125,12880.092773,354.356008,0.992201,60.016327,0,0,150607.947364,-150607.947364,-100000,0,-100000,10
2025-08-14T21:57:29.000+00:00,-100000,44,-98455,150000,-150000,-100000,102603.328125,12880.092773,354.341075,0.992201,60.016327,0,0,150597.427364,-150597.427364,-100000,0,-100000,10
2025-08-14T21:57:30.000+00:00,-100000,44,-98443,150000,-150000,-100000,102598.585937,12880.092773,354.345601,0.992201,60.016327,0,0,150592.541833,-150592.541833,-100000,0,-100000,10
2025-08-14T21:57:31.000+00:00,-100000,44,-98454,150000,-150000,-100000,102598.585937,12880.092773,354.349925,0.992201,60.016327,0,0,150612.932979,-150612.932979,-100000,0,-100000,10
2025-08-14T21:57:32.000+00:00,-100000,44,-98458,150000,-150000,-100000,102598.585937,12880.092773,354.385162,0.992201,60.016327,0,0,150615.968829,-150615.968829,-100000,0,-100000,10
2025-08-14T21:57:33.000+00:00,-100000,44,-98452,150000,-150000,-100000,102598.585937,12862.6875,354.343577,0.992201,60.016327,0,0,150607.132029,-150607.132029,-100000,0,-100000,10
2025-08-14T21:57:34.000+00:00,-100000,44,-98457,150000,-150000,-100000,102608.703125,12862.6875,354.363139,0.992201,60.016327,0,0,150614.988069,-150614.988069,-100000,0,-100000,10
2025-08-14T21:57:35.000+00:00,-100000,44,-98425,150000,-150000,-100000,102608.703125,12862.6875,354.359355,0.992201,60.016327,0,0,150600.680869,-150600.680869,-100000,0,-100000,10
2025-08-14T21:57:36.000+00:00,-100000,44,-98443,150000,-150000,-100000,102606.546875,12877.245117,354.389862,0.992201,60.016327,0,0,150597.874429,-150597.874429,-100000,0,-100000,10
2025-08-14T21:57:37.000+00:00,-100000,44,-98449,150000,-150000,-100000,102606.546875,12877.245117,354.359375,0.992201,60.016327,0,0,150592.093865,-150592.093865,-100000,0,-100000,10
2025-08-14T21:57:38.000+00:00,-100000,44,-98465,150000,-150000,-100000,102606.546875,12877.245117,354.329122,0.992201,60.016327,0,0,150598.405865,-150598.405865,-100000,0,-100000,10
2025-08-14T21:57:39.000+00:00,-100000,44,-98495,150000,-150000,-100000,102606.546875,12877.245117,354.312561,0.992201,60.016327,0,0,150602.671523,-150602.671523,-100000,0,-100000,10
2025-08-14T21:57:40.000+00:00,-100000,44,-98461,150000,-150000,-100000,102606.546875,12877.245117,354.329519,0.992201,60.016327,0,0,150612.427983,-150612.427983,-100000,0,-100000,10
2025-08-14T21:57:41.000+00:00,-100000,44,-98422,150000,-150000,-100000,102606.546875,12877.245117,354.376292,0.992201,60.016327,0,0,150596.437583,-150596.437583,-100000,0,-100000,10
2025-08-14T21:57:42.000+00:00,-100000,44,-98375,150000,-150000,-100000,102606.546875,12877.245117,354.353587,0.992201,60.016327,0,0,150589.319269,-150589.319269,-100000,0,-100000,10
2025-08-14T21:57:43.000+00:00,-100000,44,-98411,150000,-150000,-100000,102606.546875,12877.245117,354.37205,0.992201,60.016327,0,0,150589.39868,-150589.39868,-100000,0,-100000,10
2025-08-14T21:57:44.000+00:00,-100000,44,-98388,150000,-150000,-100000,102606.546875,12877.245117,354.327138,0.992201,60.016327,0,0,150604.54748,-150604.54748,-100000,0,-100000,10
2025-08-14T21:57:45.000+00:00,-100000,44,-98390,150000,-150000,-100000,102606.546875,12877.245117,354.304769,0.992201,60.016327,0,0,150598.156069,-150598.156069,-100000,0,-100000,10
2025-08-14T21:57:46.000+00:00,-100000,44,-98407,150000,-150000,-100000,102606.546875,12877.245117,354.304769,0.992201,60.016327,0,0,150600.089065,-150600.089065,-100000,0,-100000,10
2025-08-14T21:57:47.000+00:00,-100000,44,-98407,150000,-150000,-100000,102606.546875,12877.245117,354.304769,0.992201,60.016327,0,0,150600.089065,-150600.089065,-100000,0,-100000,10
2025-08-14T21:57:48.000+00:00,-100000,44,-98440,150000,-150000,-100000,102606.546875,12865.308594,354.422363,0.992201,60.016327,0,0,150654.392837,-150654.392837,-100000,0,-100000,10
2025-08-14T21:57:49.000+00:00,-100000,44,-98458,150000,-150000,-100000,102606.546875,12865.308594,354.438568,0.992201,60.016327,0,0,150635.914723,-150635.914723,-100000,0,-100000,10
2025-08-14T21:57:50.000+00:00,-100000,44,-98401,150000,-150000,-100000,102606.546875,12880.316406,354.356232,0.992201,60.016327,0,0,150587.101923,-150587.101923,-100000,0,-100000,10
